Name,Description,Code,Producer,Price,Weight,Photo_1,Photo_2,Category,Subcategory
Gryzak drewniany słoń,"
Dzięki tym naturalnym drewnianym pierścieniom wykonasz piękne zabawki dla niemowląt, grzechotki, gryzaki, ozdoby i wiele więcej! 
Ze względu na naturalny kolor i wygląd pierścienie mogą być używane do wielu różnych projektów i mogą być łączone ze wszystkimi kolorami. 
Bezpieczny dla niemowląt.
",28409,,9.9,0.05,28409_1.jpg,28409_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Gryzak silikonowy 002 szary kwiatek,"
 
Stwórz gryzaki dla swoich pociech dzięki nowym silikonowym gryzakom Opry! Te gryzaki są wykonane w 100% z bezpiecznego dla dzieci i nadającego się do żucia silikonu wolnego od BPA. ,
Gryzaki silikonowe Opry są dostępne w klasycznym okrągłym kształcie i kształcie kwiatka.
Ten zestaw gryzaków ma kształt kwiatu. Każdy pierścionek ma 40 mm. Dostępna w szerokiej gamie kolorystycznej.
Idealne dla niemowląt!
Stwórz własne, niestandardowe gryzaki, dodając silikonową gryzak do bransoletki lub naszyjnika wykonanego z nowego silikonowego koralika Opry! Są nie tylko łatwe w wykonaniu, ale także stanowią zabawne akcesoria, które mogą być noszone i cieszące się zarówno przez Ciebie, jak i Twoje dziecko.
",25947,,11.9,0.05,25947_1.jpg,25947_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Gryzak silikonowy 006 jasnoszary kwiatek,"
 
Stwórz gryzaki dla swoich pociech dzięki nowym silikonowym gryzakom Opry! Te gryzaki są wykonane w 100% z bezpiecznego dla dzieci i nadającego się do żucia silikonu wolnego od BPA. ,
Gryzaki silikonowe Opry są dostępne w klasycznym okrągłym kształcie i kształcie kwiatka.
Ten zestaw gryzaków ma kształt kwiatu. Każdy pierścionek ma 40 mm. Dostępna w szerokiej gamie kolorystycznej.
Idealne dla niemowląt!
Stwórz własne, niestandardowe gryzaki, dodając silikonową gryzak do bransoletki lub naszyjnika wykonanego z nowego silikonowego koralika Opry! Są nie tylko łatwe w wykonaniu, ale także stanowią zabawne akcesoria, które mogą być noszone i cieszące się zarówno przez Ciebie, jak i Twoje dziecko.
",25946,,11.9,0.05,25946_1.jpg,25946_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Gryzak silikonowy 009 kwiatek biały,"
 
Stwórz gryzaki dla swoich pociech dzięki nowym silikonowym gryzakom Opry! Te gryzaki są wykonane w 100% z bezpiecznego dla dzieci i nadającego się do żucia silikonu wolnego od BPA. ,
Gryzaki silikonowe Opry są dostępne w klasycznym okrągłym kształcie i kształcie kwiatka.
Ten zestaw gryzaków ma kształt kwiatu. Każdy pierścionek ma 40 mm. Dostępna w szerokiej gamie kolorystycznej.
Idealne dla niemowląt!
Stwórz własne, niestandardowe gryzaki, dodając silikonową gryzak do bransoletki lub naszyjnika wykonanego z nowego silikonowego koralika Opry! Są nie tylko łatwe w wykonaniu, ale także stanowią zabawne akcesoria, które mogą być noszone i cieszące się zarówno przez Ciebie, jak i Twoje dziecko.
",25948,,11.9,0.05,25948_1.jpg,25948_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Gryzak silikonowy 04 szary,"
Dzięki nowym silikonowym pierścieniom do ząbkowania firmy Opry możesz z łatwością zrobić oryginalną maskotkę  dla swojego dziecka!
Gryzaki, wykonane w 100% z silikonu bez BPA i są Idealne dla niemowląt umożliwiające tworzenie zabawnych akcesoriów dla twojego dziecka.
",31288,,12.9,0.05,31288_1.jpg,31288_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Gryzak silikonowy 215 chabrowy,"
Dzięki nowym silikonowym pierścieniom do ząbkowania firmy Opry możesz z łatwością zrobić oryginalną maskotkę  dla swojego dziecka!
Gryzaki, wykonane w 100% z silikonu bez BPA i są Idealne dla niemowląt umożliwiające tworzenie zabawnych akcesoriów dla twojego dziecka.
",31292,,12.9,0.05,31292_1.jpg,31292_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Gryzak silikonowy 258 błękitny kwiatek,"
 
Stwórz gryzaki dla swoich pociech dzięki nowym silikonowym gryzakom Opry! Te gryzaki są wykonane w 100% z bezpiecznego dla dzieci i nadającego się do żucia silikonu wolnego od BPA. ,
Gryzaki silikonowe Opry są dostępne w klasycznym okrągłym kształcie i kształcie kwiatka.
Ten zestaw gryzaków ma kształt kwiatu. Każdy pierścionek ma 40 mm. Dostępna w szerokiej gamie kolorystycznej.
Idealne dla niemowląt!
Stwórz własne, niestandardowe gryzaki, dodając silikonową gryzak do bransoletki lub naszyjnika wykonanego z nowego silikonowego koralika Opry! Są nie tylko łatwe w wykonaniu, ale także stanowią zabawne akcesoria, które mogą być noszone i cieszące się zarówno przez Ciebie, jak i Twoje dziecko.
",25949,,11.9,0.05,25949_1.jpg,25949_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Gryzak silikonowy 287 turkusowy,"
Dzięki nowym silikonowym pierścieniom do ząbkowania firmy Opry możesz z łatwością zrobić oryginalną maskotkę  dla swojego dziecka!
Gryzaki, wykonane w 100% z silikonu bez BPA i są Idealne dla niemowląt umożliwiające tworzenie zabawnych akcesoriów dla twojego dziecka.
",31291,,12.9,0.05,31291_1.jpg,31291_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Gryzak silikonowy 645 żółty,"
Dzięki nowym silikonowym pierścieniom do ząbkowania firmy Opry możesz z łatwością zrobić oryginalną maskotkę  dla swojego dziecka!
Gryzaki, wykonane w 100% z silikonu bez BPA i są Idealne dla niemowląt umożliwiające tworzenie zabawnych akcesoriów dla twojego dziecka.
",31290,,12.9,0.05,31290_1.jpg,31290_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Gryzak silikonowy 886 beżowy kwiatek,"
 
Stwórz gryzaki dla swoich pociech dzięki nowym silikonowym gryzakom Opry! Te gryzaki są wykonane w 100% z bezpiecznego dla dzieci i nadającego się do żucia silikonu wolnego od BPA. ,
Gryzaki silikonowe Opry są dostępne w klasycznym okrągłym kształcie i kształcie kwiatka.
Ten zestaw gryzaków ma kształt kwiatu. Każdy pierścionek ma 40 mm. Dostępna w szerokiej gamie kolorystycznej.
Idealne dla niemowląt!
Stwórz własne, niestandardowe gryzaki, dodając silikonową gryzak do bransoletki lub naszyjnika wykonanego z nowego silikonowego koralika Opry! Są nie tylko łatwe w wykonaniu, ale także stanowią zabawne akcesoria, które mogą być noszone i cieszące się zarówno przez Ciebie, jak i Twoje dziecko.
",25950,,11.9,0.05,25950_1.jpg,25950_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Grzechotka do maskotek 24 mm,"
Grzechotka w formie kulki o średnicy 25 mm.
",18493,,2.7,0.05,18493_1.jpg,18493_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Grzechotka do maskotek 28 mm,"
Grzechotka w formie kulki o średnicy 25 mm.
",19052,,2.9,0.05,19052_1.jpg,19052_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Grzechotka do maskotek 33 mm,"
Grzechotka w formie pudełeczka  o średnicy 33 mm i wysokości 12 mm
",18494,,3.4,0.05,18494_1.jpg,18494_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Grzechotka do maskotek 38 mm,"
Grzechotka w formie kulki o średnicy 25 mm.
",18976,,3.5,0.05,18976_1.jpg,18976_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Noski do maskotek  13 / 12 mm,"
Nosy do maskotek
Bezpieczne mocowanie.
Kolor: czarnyWielkość:  13/ 12 mm.Cena za 1 sztukę.
",26445,,1.4,0.05,26445_1.jpg,26445_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Noski do maskotek  24 / 17 mm czarne,"
Nosy do maskotek
Bezpieczne mocowanie.
Kolor: czarnyWielkość:  24 / 17 mm.Cena za 1 sztukę.
",27012,,1.9,0.05,27012_1.jpg,27012_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA DO MASKOTEK
Karabińczyk  1 cm,"
Karabińczyk metalowy.
Otwór do sznurka  łańcuszka lub taśmy o szerokości 1 cm.
Kolor: ciemne srebro
",31808,,3.2,0.05,31808_1.jpg,31808_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  1 cm,"
Karabińczyk metalowy.
Otwór do sznurka  łańcuszka lub taśmy o szerokości 1 cm.
Kolor : srebrny
",31809,,3.2,0.05,31809_1.jpg,31809_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
"Karabińczyk  1,5 cm","
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 1,5 cm.
Kolor : srebrny
",31810,,3.3,0.05,31810_1.jpg,31810_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
"Karabińczyk  1,5 cm","
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 1,5 cm.
Kolor : ciemne srebro
",31811,,3.3,0.05,31811_1.jpg,31811_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
"Karabińczyk  1,5 cm","
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 1,5 cm.
Kolor : stare złoto
",31812,,3.3,0.05,31812_1.jpg,31812_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  2 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 2 cm.
Kolor :  złotoy
",31813,,3.4,0.05,31813_1.jpg,31813_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  2 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 2 cm.
Kolor :  stare złoto
",31814,,3.4,0.05,31814_1.jpg,31814_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  2 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 2 cm.
Kolor : srebrny
",31815,,3.4,0.05,31815_1.jpg,31815_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  2 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 2 cm.
Kolor :  ciemne srebro
",31816,,3.4,0.05,31816_1.jpg,31816_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
"Karabińczyk  2,5 cm","
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 2,5 cm.
Kolor :  ciemne srebro
",31817,,3.4,0.05,31817_1.jpg,31817_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
"Karabińczyk  2,5 cm","
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 2,5 cm.
Kolor :  srebrny
",31818,,3.4,0.05,31818_1.jpg,31818_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
"Karabińczyk  2,5 cm","
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 2,5 cm.
Kolor :  złoty
",31819,,3.4,0.05,31819_1.jpg,31819_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
"Karabińczyk  2,5 cm","
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 2,5 cm.
Kolor :  stare złoto
",31820,,3.4,0.05,31820_1.jpg,31820_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  3 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 3 cm.
Kolor :  złoty
",31821,,4.1,0.05,31821_1.jpg,31821_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  3 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 3 cm.
Kolor :  srebrny
",31822,,4.1,0.05,31822_1.jpg,31822_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  3 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 3 cm.
Kolor :  srebrny
",31823,,4.1,0.05,31823_1.jpg,31823_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  4 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 4 cm.
Kolor :  złoty
",31824,,4.5,0.05,31824_1.jpg,31824_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  4 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 4 cm.
Kolor :  ciemne srebro
",31825,,4.5,0.05,31825_1.jpg,31825_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk  4 cm,"
Karabińczyk metalowy.
Otwór do  taśmy o szerokości 4 cm.
Kolor :  stare złoto
",31826,,4.5,0.05,31826_1.jpg,31826_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk owalny  19/29 mm,"
Dzięki prostemu, eleganckiemu karabińczykowi o owalnym kształcie wszystkie klucze będą obok siebie. Z jego pomocą można także przymocować do torby lub torebki różne zawieszki.


Wymiary wewnętrzne: 19 x 29 mm
Wymiary zewnętrzne: 28 x 38 mm
Średnica drutu: 5,5 mm


",31878,,6.5,0.05,31878_1.jpg,31878_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Karabińczyk owalny  19/29 mm,"
Dzięki prostemu, eleganckiemu karabińczykowi o owalnym kształcie wszystkie klucze będą obok siebie. Z jego pomocą można także przymocować do torby lub torebki różne zawieszki.


Wymiary wewnętrzne: 19 x 29 mm
Wymiary zewnętrzne: 28 x 38 mm
Średnica drutu: 5,5 mm


",31879,,6.5,0.05,31879_1.jpg,31879_2.jpg,CZASOPISMA - KATALOGI,AKCESORIA KALETNICZE
Drewniany przybornik na nóżkach na akcesoria krawieckie,"
Duży drewniany pojemnik na akcesoria krawieckie.
Wielkość:  435 x 420 x 310 mm.
Nogi wkręcane.
 
GB8550
",18733,,398.0,0.05,18733_1.jpg,18733_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Poduszka do igieł,"
Wielkość poduszki  7 / 7 / 17 cm
",21989,,39.0,0.05,21989_1.jpg,21989_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Poduszka do igieł,"
Wielkość poduszki  9 / 9 / 11 cm
",21990,,54.0,0.05,21990_1.jpg,21990_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Poduszka do igieł - Kaktus,"
Wielkość poduszki  9 / 9 / 11 cm
",21991,,59.0,0.05,21991_1.jpg,21991_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Poduszka do igieł piesek,"

Poduszka do szpilek wykonana ze 100% bawełny z nadrukiem gwiazdek Marynarki Wojennej.
Rozmiar elementu: (gł./sz./wys.) 9 x 13 x 6 cm
Nowatorska poduszka w kształcie psa z materiałowym wierzchem i chustą typu bandana.
Wolnostojący, więc idealny dodatek do blatu stołu.

",31429,,54.0,0.05,31429_1.jpg,31429_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Poduszka do igieł roślina doniczkowa,"
Nowatorska poduszka do szpilek w kształcie doniczki, wykonana ze 100% bawełny we wzór Garden Serenade. Rozmiar elementu: (gł./sz./wys.) 9,5 x 9,5 x 8,5 cm.
",31433,,64.0,0.05,31433_1.jpg,31433_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Pojemnik na włóczkę Kolorowe motki,"
POJEMNIK NA WŁÓCZKĘ.
Wymiary: średnica 14 cm  wysokość 23 cm.
 Wygodny pojemnik na włóczkę, zapinany na zamek błyskawiczny z dwoma suwakami.
Wykonany z dekoracyjnej tkaniny bawełnanej .
",25933,,79.0,0.05,25933_1.jpg,25933_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Pojemnik na włóczkę Owieczki na łące,"
POJEMNIK NA WŁÓCZKĘ.
Wymiary: średnica 14 cm  wysokość 23 cm.
 Wygodny pojemnik na włóczkę, zapinany na zamek błyskawiczny z dwoma suwakami.
Wykonany z dekoracyjnej tkaniny bawełnanej .
",25934,,66.9,0.05,25934_1.jpg,25934_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Pojemnik na włóczkę w tęcze,"
POJEMNIK NA WŁÓCZKĘ.
Wymiary: średnica 14 cm  wysokość 23 cm.
 Wygodny pojemnik na włóczkę, zapinany na zamek błyskawiczny z dwoma suwakami.
Wykonany z dekoracyjnej tkaniny bawełnanej .
",27704,,66.9,0.05,27704_1.jpg,27704_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik - kosz wiklinowy z pokrywką w kwiaty,"
Duże wiklinowe pudełko na akcesoria do szycia z podszewką . Zapięcie na zatrzask. Uchwyty i krawędzie pokryte rafią. Twarda plastikowa taca wewnętrzna z przegródkami na akcesoria. Wewnętrzna kieszeń i poduszeczka w pokrywie. Rozmiar- d / sz / w: 23 x 36 x 17 cm.
",26983,,228.0,0.05,26983_1.jpg,26983_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik - torba na druty i włóczki,"
Torba na włóczki i druty wykonana ze 100% tkaniny bawełnianej. Zapinana na zamek sekcja z przegródkami na druty. Podwójne uchwyty. Oczko do przeciągania przędzy. Idealna do przechowywania projektów dziewiarskich, włóczek i druów o długości do 40cm. Wymiary: d/sz/w: 13,7 x 45 x 17cm.
",27701,,194.8,0.05,27701_1.jpg,27701_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik do szycia czarny w gwiazdki,"
Średniej wielkości pudełko do szycia w kształcie ośmiokąta, wykonane w 100% z bawełny, z rączką. Brak wewnętrznej tacy na akcesoria, ale ma wewnętrzną kieszeń i wyściółkę wewnątrz pokrywy. WYMIARY -  d / sz / w: 22 x 22 x 14,5 cm
",26987,,114.6,0.05,26987_1.jpg,26987_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik drewniany na akcesoria krawieckie,"
Duży pojemnik na akcesoria krawieckie
Wielkość:  45 x 21 x 22
GB9590
",18736,,395.0,0.05,18736_1.jpg,18736_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik krawiecki Łąka z owieczkami,"
Pojemnik na akcesoria krawieckie.
Wielkość:  19 x 26 x 14.5cm
",26990,,144.0,0.05,26990_1.jpg,26990_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik krawiecki szary w cętki,"
Duży pojemnik na akcesoria z wewnętrzną warstwą 3 przegródek do przechowywania drobiazgów. Poduszka na szpilki na wewnętrznej stronie pokrywy. Zapinana na zatrzaski. Wielkość -  d / sz / w: 20 x 30 x 14,5 cm.
",26993,,197.5,0.05,26993_1.jpg,26993_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik krawiecki w kwiaty,"
Pojemnik na akcesoria krawieckie.
Wielkość: 20 x 20 x 15
",27710,,137.0,0.05,27710_1.jpg,27710_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik krawiecki w różowy zygzak,"
Pojemnik na akcesoria krawieckie.
Wielkość: 13 x 15 x 10
",20214,,119.0,0.05,20214_1.jpg,20214_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik na druty,"
Bardzo długie twarde etui zapinane na zamek. Wykonane w 100% z bawełny. Wewnętrzne elastyczne gumki, aby utrzymać druty . d/sz/w: 12,5 x 44 x 3,5 cm.
",24077,,49.0,0.05,24077_1.jpg,24077_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik na druty szary w grochy,"
Futerał na druty proste .
W zestawie druty bambusowe w 8 rozmiarach. ( od nr 2,75 do 5,5)
Wielkość:  34 x 12 x 1 cm
 
MR4702F/268
",19210,,138.0,0.05,19210_1.jpg,19210_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik na druty szary w kropki,"
Futerał na druty proste .
W zestawie druty bambusowe w 8 rozmiarach. ( od nr 2,75 do 5,5)
Wielkość:  34 x 12 x 1 cm
 
MR4702F/268
",21984,,110.0,0.05,21984_1.jpg,21984_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
Przybornik na druty w kotki,"
Bardzo długi, miękki futerał na druty wykonana ze 100% bawełny. 8 wewnętrznych kieszeni do utrzymywania szpilek . Zapięcie na wiązanie.  Wielkość: d/sz/w: 11 x 42 x 2cm.
",21983,,69.7,0.05,21983_1.jpg,21983_2.jpg,CZASOPISMA - KATALOGI,PRZYBORNIKI TORBY ORGANIZERY
100% Baby,"
Twórz urocze i niepowtarzalne ubrania dla swojego dziecka z Katia Baby Magazine 106! Dzięki palecie delikatnych i żywych kolorów, wzorów w paski i zwierzęta oraz łatwych do naśladowania wzorów, ten magazyn jest idealny dla tych, którzy chcą tworzyć ręcznie robioną modę dla dzieci. Od pięknego zgaszonego różu po dżinsowy błękit i czekoladę, każdy kolor został starannie dobrany, aby towarzyszyć Twojemu dziecku w pierwszych miesiącach. Zrób na drutach wyjątkowe ubrania i akcesoria dla swojego malucha z Katia Baby Magazine 106!


Drukowany magazyn z instrukcją wykonania w sumie 35 wzorów:29 wzorów na drutach, 6 wzorów na szydełku.

",31657,Katia,48.6,0.05,31657_1.jpg,31657_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
Concept  15,"
Odkryj nowy Concept by Katia Magazine 15 i stwórz swoje jesienno-zimowe ubrania! Dzięki żywym kolorom i 35 ręcznie wykonanym wzorom stwórz jedyną w swoim rodzaju odzież, która wyrazi Twój indywidualny styl. Od odważnych błękitów po delikatne bzy – w tym magazynie znajdziesz mnóstwo kolorów, które dodadzą Twojej garderobie zabawnego i młodzieńczego charakteru. Znajdź swoją inspirację w Concept by Katia Magazine 15!


Drukowany magazyn z instrukcją wykonania w sumie 35 wzorów: 29 projektów damskich i 6 projektów męskich. 24 wzory dziewiarskie, 3 wzory szydełkowe, 8 wzorów na druty okrągłe.

",31659,Katia,48.6,0.05,31659_1.jpg,31659_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
CZASOPISMA Katia  Concept 2,"
W naszym magazynie Katia All Season 2 proponujemy Ci 43 wykwintne ubrania na drutach i szydełku. Ciesz się jakością naturalnych włókien Concept by Katia przez cały rok. Odkryj wyjątkowe modele stworzone, by zachwycać zmysły, zwłaszcza z 50 odcieniami moheru i piórami, dwiema z naszych najlżejszych włóczek. Znajdź również fantastyczne swetry wykonane z Twoich ulubionych włóczek, takich jak Cotton Cashmere, Cotton Alpaca lub Duomo. Zrób sobie prezent i odkryj przyjemność robienia na drutach z All Seasons 2!
",3,Katia,45.0,0.05,3_1.jpg,3_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
CZASOPISMA Katia  Concept Organic Wool,"
Katia Organic Wool to monograficzny magazyn z wykrojami dziewiarskimi wykonanymi przy użyciu dwóch bezchlorowych, nie tworzących mułu włóczek organicznych z certyfikatem GOT: Katia Baby Nature i Pure Organic Wool by Concept by Katia. 100% miękkie, piękne i wyjątkowe włóczki! Na przykład ta wyjątkowa więź między matką a dzieckiem, która inspiruje tę serię pasujących ubrań. Proponujemy wykonać 4 dziecięce wykroje z cudownej włóczki Katia Baby Nature: kardigan zapinany na guziki, długi kombinezon na ramiączkach, kamizelkę z kapturem i sweterek z pieskami w kontrastowych ściegach. Oraz 4 damskie wykroje z czystej organicznej wełny, włóczki o gramaturze na druty 6-7 mm: sukienka maxi, wygodne swetry i kamizelka oversize.
",5,Katia,26.0,0.05,5_1.jpg,5_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
CZASOPISMA Katia 104,"

 
Nowy magazyn Katia Baby 104 jest pełen wykrojów na druty i szydełka dla maluszków. Odkryj projekty w stylu retro, z koronką i warkoczami lub różnymi teksturowanymi ściegami. Drobne lub szerokie nadruki w paski, dwukolorowe lub wielokolorowe, zapowiadają nadejście lata. Aby ubrać swoje dziecko w odświeżające modele marynistyczne! Połącz pary kolorów: świeże jak cytrynowa żółć i błękit nieba, miękkie jak bananowa żółć i pudrowy róż, dynamiczne jak turkus i róż lub naturalne jak beż i pomarańcz. Wszyscy, zawsze w towarzystwie białych i złamanej bieli. Ciesz się magazynem Katia Baby 104 z 36 modelami ubranek i akcesoriów dla niemowląt.
Drukowany magazyn z instrukcją wykonania łącznie 36 wzorów:

26 wzorów na druty, 10 wzorów na szydełku


",30616,Katia,45.0,0.05,30616_1.jpg,30616_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
CZASOPISMA Katia 105,"
Przygotuj letnią garderobę dziecięcą z Katia Kids 105! Ten magazyn zawiera 20 wzorów na ubrania i dodatki na drutach i szydełku, idealne na lato. Odzież jest wygodna, lekka i utrzymana w pastelowych kolorach, idealna na lato. Swetry z geometrycznymi wzorami , gładkie i w paski. Dziergaj zabawne projekty i twórz je w kolorze, jest lato!
Drukowany magazyn z instrukcją wykonania łącznie 20 wykrojów:

17 wykrojów na druty, 3 wykroje szydełkowe.

",30615,Katia,45.0,0.05,30615_1.jpg,30615_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
CZASOPISMA Katia 110,"
Prosty maksymalizm  z nowym magazynem Essentials 110! Odkryj 24 eleganckie i wyrafinowane projekty, wykorzystujące nasze podstawowe przędze, w tle starej fabryki włókienniczej. Sugerujemy zabawę teksturowanymi ściegami, supełkami, kolorowymi motywami i haftowanymi detalami. Próbnik ściegów zaprojektowany, aby uwydatnić piękno i cechy niektórych z naszych najlepszych włóczek Katia.24 wzory odzieży i akcesoriów na drutach i szydełku dla kobiet, mężczyzn i Katia Plus, nasze wzory plus size. Bez wątpienia na szczególną uwagę zasługuje klasyczny i ponadczasowy styl męskich swetrów i kardiganów w Katia Essentials 110.


Drukowany magazyn z instrukcją wykonania łącznie 24 wzorów: 10 wzorów damskich, 7 męskich i 5 wzorów w rozmiarze Katia Plus.12 wzorów na drutach, 7 wzorów na szydełku, 3 wzory na druty z żyłką.

",1,Katia,45.0,0.05,1_1.jpg,1_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
CZASOPISMA Katia 112,"
Nowy magazyn Katia Casual 112 zawiera 32 wykroje zarówno na druty dziewiarskie, jak i druty z żyłką. Masz również pomysły na makramy, aby w pełni cieszyć się ogrodem lub tarasem. Udekoruj zewnętrzną część swojego domu za pomocą makramy, techniki tekstylnej, która jest bardzo modna w ostatnich latach. Proponujemy wzory na drutach z włóczek w ciepłych, neutralnych i beżowych odcieniach, które idealnie pasują do stonowanych i eleganckich stylizacji. Dodatkowo w tym czasopiśmie znajdziesz wykroje Katia Plus na duże rozmiary, a także wykroje dla mężczyzn.


Drukowany magazyn z instrukcją wykonania łącznie 32 wzorów: 17 projektów damskich, 9 projektów męskich i 6 projektów artykułów gospodarstwa domowego.29 wzorów na drutach, 3 wzory makramy

",30618,Katia,45.0,0.05,30618_1.jpg,30618_2.jpg,CZASOPISMA - KATALOGI,CZASOPISMA - KATALOGI
